,Growth,Hour,Day
0,0.6545454545454545,00,Sunday
1,0.4969696969696969,01,Sunday
2,0.6121212121212122,02,Sunday
3,0.6787878787878787,03,Sunday
4,0.7151515151515152,04,Sunday
5,0.6969696969696969,05,Sunday
6,0.787878787878788,06,Sunday
7,0.5535353535353535,07,Sunday
8,0.9272727272727272,08,Sunday
9,1.0818181818181818,09,Sunday
10,0.7229437229437229,10,Sunday
11,0.7693722943722944,11,Sunday
12,0.6516866781017724,12,Sunday
13,0.5457912457912458,13,Sunday
14,0.8018181818181818,14,Sunday
15,0.3683441558441558,15,Sunday
16,0.4977272727272728,16,Sunday
17,0.3057109557109557,17,Sunday
18,0.5124807395993837,18,Sunday
19,0.6909090909090909,19,Sunday
20,0.7389610389610389,20,Sunday
21,0.4618900873138161,21,Sunday
22,0.7232323232323231,22,Sunday
23,0.8424242424242424,23,Sunday
0,0.8848484848484849,00,Monday
1,1.1333333333333333,01,Monday
2,1.0181818181818183,02,Monday
3,0.6727272727272727,03,Monday
4,1.3696969696969699,04,Monday
5,1.096969696969697,05,Monday
6,1.4363636363636363,06,Monday
7,1.3333333333333333,07,Monday
8,1.2606060606060605,08,Monday
9,1.557264957264957,09,Monday
10,1.4541414141414142,10,Monday
11,1.4696969696969697,11,Monday
12,1.1216610549943884,12,Monday
13,0.8484848484848485,13,Monday
14,0.9515151515151515,14,Monday
15,0.7696969696969697,15,Monday
16,0.7515151515151515,16,Monday
17,0.5454545454545454,17,Monday
18,0.41818181818181815,18,Monday
19,0.29696969696969694,19,Monday
20,0.5353535353535354,20,Monday
21,0.33941844319202813,21,Monday
22,0.5272727272727272,22,Monday
23,0.5181818181818182,23,Monday
0,0.7272727272727273,00,Tuesday
1,1.009090909090909,01,Tuesday
2,0.40454545454545454,02,Tuesday
3,0.8909090909090909,03,Tuesday
4,0.9090909090909091,04,Tuesday
5,0.6181818181818182,05,Tuesday
6,1.1413419913419913,06,Tuesday
7,1.1863636363636363,07,Tuesday
8,1.284848484848485,08,Tuesday
9,1.3770334928229664,09,Tuesday
10,1.3803965462104253,10,Tuesday
11,0.9090909090909091,11,Tuesday
12,1.018181818181818,12,Tuesday
13,1.2926243567753002,13,Tuesday
14,0.9757575757575756,14,Tuesday
15,0.7522727272727273,15,Tuesday
16,0.7999999999999999,16,Tuesday
17,0.762962962962963,17,Tuesday
18,0.6818181818181819,18,Tuesday
19,0.6181818181818182,19,Tuesday
20,1.0818181818181818,20,Tuesday
21,0.6610993657505285,21,Tuesday
22,0.7717514124293786,22,Tuesday
23,0.5818181818181818,23,Tuesday
0,0.8363636363636363,00,Wednesday
1,0.7393939393939393,01,Wednesday
2,0.8484848484848485,02,Wednesday
3,0.9575757575757576,03,Wednesday
4,1.1212121212121213,04,Wednesday
5,1.3474747474747473,05,Wednesday
6,1.4363636363636365,06,Wednesday
7,1.2766233766233765,07,Wednesday
8,1.2787878787878788,08,Wednesday
9,1.5103832442067735,09,Wednesday
10,1.3641065440043505,10,Wednesday
11,1.0153846153846153,11,Wednesday
12,1.1706112852664576,12,Wednesday
13,0.8545454545454545,13,Wednesday
14,1.0909090909090908,14,Wednesday
15,0.5281818181818182,15,Wednesday
16,0.6683566433566434,16,Wednesday
17,0.6227272727272728,17,Wednesday
18,0.6550505050505051,18,Wednesday
19,0.6862579281183933,19,Wednesday
20,0.5409090909090909,20,Wednesday
21,0.5232323232323233,21,Wednesday
22,0.8067099567099567,22,Wednesday
23,0.6089140836280424,23,Wednesday
0,0.6876262626262626,00,Thursday
1,0.9049512987012986,01,Thursday
2,1.0309764309764309,02,Thursday
3,1.132996632996633,03,Thursday
4,0.9103030303030303,04,Thursday
5,1.3228084415584414,05,Thursday
6,1.3227272727272728,06,Thursday
7,1.35,07,Thursday
8,1.4086363636363637,08,Thursday
9,1.1433182523408085,09,Thursday
10,0.9564106583072101,10,Thursday
11,0.895062695924765,11,Thursday
12,0.759090909090909,12,Thursday
13,1.068262987012987,13,Thursday
14,0.674025974025974,14,Thursday
15,0.7454545454545455,15,Thursday
16,0.5636363636363636,16,Thursday
17,0.47718696397941684,17,Thursday
18,0.5907825991310564,18,Thursday
19,0.42424242424242425,19,Thursday
20,0.5212121212121211,20,Thursday
21,0.3470979335130278,21,Thursday
22,0.48484848484848486,22,Thursday
23,0.3727272727272727,23,Thursday
0,0.5545454545454546,00,Friday
1,0.509090909090909,01,Friday
2,0.8818181818181818,02,Friday
3,0.9272727272727272,03,Friday
4,0.8090909090909091,04,Friday
5,1.0363636363636364,05,Friday
6,0.8818181818181818,06,Friday
7,1.5339712918660287,07,Friday
8,1.781818181818182,08,Friday
9,1.2642655367231639,09,Friday
10,0.8803422061283697,10,Friday
11,1.5333333333333332,11,Friday
12,1.0065095398428732,12,Friday
13,0.5499702911467618,13,Friday
14,0.6121212121212122,14,Friday
15,0.6909090909090909,15,Friday
16,0.47878787878787876,16,Friday
17,0.5757575757575758,17,Friday
18,0.3645342312008979,18,Friday
19,0.3376623376623376,19,Friday
20,0.43636363636363634,20,Friday
21,0.07727272727272727,21,Friday
22,0.6955555555555556,22,Friday
23,0.5262032085561497,23,Friday
0,0.38181818181818183,00,Saturday
1,0.5545454545454546,01,Saturday
2,0.7,02,Saturday
3,0.5,03,Saturday
4,0.7909090909090908,04,Saturday
5,0.5,05,Saturday
6,0.6454545454545455,06,Saturday
7,1.0454545454545454,07,Saturday
8,0.6545454545454545,08,Saturday
9,1.196212121212121,09,Saturday
10,0.8376811594202899,10,Saturday
11,0.8666666666666666,11,Saturday
